puzzle_id,fen,key_moves,mate_in,rating
7vrYk,5rk1/p1p2pp1/2Bp1q2/4bN2/8/7Q/P1r4P/6RK w - - 0 30,g1g7,2,2288
16C5w,5rk1/pp2pp1p/6p1/4q3/2B2n2/PQ3P2/1P3P1P/2R1R1K1 b - - 4 20,e5g5,2,1598
nGRms,5k2/5p2/2B2n2/5Npp/8/7P/2q3P1/3R3K w - - 0 33,d1d8,2,615
UxcNs,4r3/6pk/pp5p/4R1PP/1B4K1/P2r4/8/4n3 w - - 0 44,g5g6,2,1278
Q7I9G,2n1r1k1/2q5/2b2p2/3p1Pp1/2pPp1P1/1pP1P1b1/1P5Q/1B2NK1R w - - 0 38,h2h8,2,1222
GuPsj,2b1k2r/p3bpp1/1pp3rp/4p3/4P3/2N1BP2/PPP1BK2/R2R4 b k - 4 19,e7h4,2,1079
jN4ho,6k1/5ppp/1b6/3p1N2/1p2pB2/4P3/1r3r1P/R5K1 w - - 0 37,a1a8,2,1399
DFFiX,4r1k1/2q2pp1/2p1r2p/p1Q5/N2N4/7P/PP3PP1/2R3K1 b - - 7 25,e6e1,2,673
OR7yx,1r2k3/2Q2p2/1r3p2/4p3/p2p4/P2P4/2P2PPP/R5K1 b - - 0 28,b6b1,2,700
p5REr,5r2/1Q4bk/p2p1qp1/1p6/4P1n1/P2P2NP/BP4P1/R1B4K b - - 0 23,f6f1,2,1554
LjXAc,6k1/2p2ppp/q2np3/8/1rpP1PPQ/4P2P/1P6/4R1K1 w - - 0 32,h4d8,2,863
CgVIT,6R1/3k4/1p2p3/pr1pP3/3P3r/8/7P/5RK1 w - - 2 37,f1f7,2,928
idkAl,r2r2k1/3q1ppp/bQp1pn2/8/P7/2P2B2/1P3PPP/RN1R2K1 b - - 2 16,d7d1,2,574
otf0z,r4rk1/pbQ4p/1p4pR/3p4/1n2P3/2N5/PPP5/1K3R2 b - - 0 26,f8f1,2,416
epLoH,1B4k1/5pp1/2p2n1p/p6r/8/P4PP1/1PP5/1R2RKQq b - - 2 36,h1f3,2,1470
IGWCQ,7k/p6n/1p6/2p4Q/3p4/1P5P/PPR1KNr1/4R1q1 b - - 0 29,g1f2,2,1406
HCpj1,5r1k/p5p1/2bb3p/8/4r3/1Q2B1P1/PPP2P1K/R4R2 b - - 0 25,e4h4,2,1358
hSUUn,2r1r1k1/2qb1p1p/1p1p1Qp1/pP1P4/8/3B4/3NNPPP/R3K2R b KQ - 0 20,c7c1,2,1590
CTjrv,r1b2rk1/pp3npp/2np4/q1b3BQ/2Bp4/8/PPP2PPP/RN2R1K1 w - - 2 13,h5f7,2,1676
kaJKv,rnb2r1k/ppppqBp1/6p1/2b5/8/2NPBQ2/PPP3PP/R3K2n w Q - 0 11,f3h3,2,895
Dqcjk,5k2/5p2/5rp1/3p3p/p1bP2P1/4Q2P/1q3P2/4R1K1 w - - 0 38,e3h6,2,1650
MWq6P,2kr3r/1p3pp1/1ppqp1p1/4P3/4Q1P1/7P/PPP2P2/1K1R3R b - - 0 20,d6d1,2,520
LnJsO,5rk1/pb1R2pp/2N1p1p1/8/Nq6/1P4Q1/5RPP/6K1 b - - 0 27,b4e1,2,970
UMSF4,6k1/p4rpp/8/8/N6P/1P2P3/PBq1r1P1/3R1RK1 w - - 0 26,d1d8,2,766
EODFJ,2rk4/2q5/3ppN1b/5n1N/6Q1/2PK4/6P1/4R3 w - - 4 49,g4g8,2,971
auZz6,4r3/pp1b1p1k/4p2P/3p3Q/4n3/1N1Bq3/2P3K1/7R w - - 0 38,h5f7,2,1209
6RtyL,r5rk/p1n5/1p2pp1p/3P4/3P2q1/3Q1NP1/PP1N4/R3R1K1 b - - 0 27,g4g3,2,1137
vUKp4,rnbqr1k1/p4pp1/2p1p2p/1p1nN3/2pPB3/B1P3P1/P1Q1PP1P/R4RK1 w - - 2 13,e4h7,2,936
5RLs6,3r3k/3P1Qpp/p2r4/1p6/8/P1P4P/1P1n2P1/4K3 w - - 3 34,f7e8,2,1186
LLXu4,8/6k1/2R3p1/5p2/5P1K/6P1/2Pr4/8 b - - 4 45,d2h2,2,822
V2072,8/8/p3p1p1/4Pkpp/3P4/PR3KPP/7r/8 w - - 1 42,g3g4,2,809
Iz2Ni,5r2/6k1/7R/8/8/4p1Pp/PPP1R2P/1K6 b - - 0 41,f8f1,2,1291
O1Y1b,5q1k/6pp/Q7/2pP4/8/2B1P3/Pr4PP/3R2K1 b - - 0 23,f8f2,2,976
MzYeN,2kr1b1r/pp3pp1/2p2q1p/3p1b2/5P2/2P1P1P1/PP1NQP2/2KR1B1R b - - 6 18,f6c3,2,1372
eztG4,r1b3k1/1pnrRp1p/p4bpB/2pP2Nn/2P5/3B3P/PP3PP1/4R1K1 w - - 4 23,e7e8,2,632
VLuXK,8/1R6/5k2/2BP4/5pb1/3B4/3n1PK1/4r3 b - - 4 39,g4f3,2,1583
k86So,2rqr1k1/pR3ppp/1b3n2/8/3NbB2/1QP5/P5PP/5R1K w - - 7 25,b3f7,2,937
RJ4kE,r4Bk1/1bpnbR2/p1np4/1p2P2Q/3P4/2N5/PPq3PP/6K1 w - - 2 22,f7g7,2,2045
PfBWQ,5rk1/2R3p1/6Qp/p3p3/P2rn1P1/7P/5P2/6K1 b - - 0 37,d4d1,2,1019
cDc0D,2r3k1/p4ppp/8/8/4R3/4R3/Pr2p1PP/6K1 w - - 0 27,e4e8,2,879
H7aHG,5rk1/2p1Q1pp/3p2q1/4P3/4p3/2P4P/1P3P1K/2B1R3 b - - 0 22,f8f2,2,1067
ZhYz7,4r1k1/pp3pb1/5R2/4r3/2P3Q1/8/6PP/1B5K b - - 0 25,e5e1,2,683
uuAjw,7k/pp3r2/6K1/6P1/8/8/r7/4R3 w - - 0 47,e1e8,2,1124
T9Qjv,r4r1k/p1p2B1p/np4p1/8/5q2/1Q3P2/PP3P1P/3R1RK1 w - - 0 19,b3c3,2,973
VfhXn,r2q1r2/pp2n2k/4B1p1/6B1/3p4/2Q5/P4PP1/5K2 w - - 0 21,c3h3,2,984
J6ysP,8/5k2/1P3p2/5q2/8/2pr3P/6P1/4Q1RK b - - 1 44,d3h3,2,978
MiTEa,3r2k1/pp3ppp/q1n5/2BQ4/1P6/P7/5PPP/3R2K1 w - - 1 27,d5d8,2,504
L41UO,rn4k1/pp3ppp/8/1q3P2/1B6/4b2P/PPP2nP1/1K1R3R w - - 0 21,d1d8,2,496
QKdkO,r6R/pp3kp1/2p2P2/3p4/q1n2B2/2PQ4/P1P1NP2/1K1R4 b - - 0 20,a4b5,2,1695
Vs8qi,8/R7/4b1kp/3p4/P2PpRPP/1p2P1K1/1P6/2q5 w - - 3 41,h4h5,2,1156
wZiCi,8/8/7R/1p4p1/8/1BP3k1/Pr6/6K1 b - - 0 40,b2b1,2,1377
v98B9,6k1/1p1R1pbp/4p1p1/Pr6/7P/1P6/K1P2BP1/8 b - - 2 32,b5a5,2,1009
wnToP,3rkb1r/ppq2pp1/2b2n1p/2p1p1N1/2B1P3/1QP5/PP3PPP/RNB3K1 w k - 0 13,c4f7,2,1478
mn2ei,8/6pp/p2nr3/7k/3B3P/6RK/P7/8 w - - 13 47,g3g5,2,1031
IUjrM,4r1k1/p7/6p1/2pP3p/2P1q1n1/Pp3R2/1P4Q1/K4R2 b - - 1 34,e4e1,2,1175
UJGBC,8/1p4pk/2r1P2p/1p3p2/1P1Nn3/4R3/5PPP/6K1 b - - 2 33,c6c1,2,561
4gGt7,8/7p/3p1Qp1/5p2/P1bpq1kP/8/1P1K1P2/8 w - - 1 41,f6g5,2,991
YOUuf,1k6/2p5/1p6/p4R1K/8/1P3B1P/q7/8 w - - 0 40,f5f8,2,565
cJdgP,8/5ppk/5n1p/1p2pN2/8/1P1Q4/1P3qPP/4R2K b - - 2 28,f2e1,2,694
cRJ1X,r1k5/1p1nB1pr/3Q2p1/1q4P1/8/1P5P/2P5/1K3R2 w - - 5 31,f1f8,2,1048
3GLhw,1Q1r2k1/5p1p/5qp1/3b4/BP2p3/8/2pQ1PPP/R5K1 b - - 0 35,f6a1,2,1335
PtRqp,6k1/5ppp/8/1p2r3/2p1Pn2/2P2Q2/1Pq3PP/3R3K w - - 0 28,d1d8,2,742
ATdRi,7k/PQ4p1/2p2q1p/7r/8/3P1p2/1PP2P1P/6RK b - - 0 38,h5h2,2,1167
buhmV,5rkn/p1p2rp1/3p3p/1Q1P4/4N3/P3pnR1/1Pq5/K5R1 w - - 0 30,e4f6,2,1314
sYwNr,1Q6/5rk1/p5pp/2B1p3/6n1/6P1/PPP2P1q/R3RK2 b - - 2 27,f7f2,2,1411
TsjBk,rn1qkb1r/pp1bp1p1/7p/1B1P1pB1/4p3/8/PP3PPP/R2QK1NR w KQkq - 2 10,d1h5,2,1606
2JPgZ,1r2r1k1/5pp1/3p4/p1pB3Q/P2qP3/1P5P/6P1/7K w - - 7 38,h5f7,2,1054
mRJA1,5r1k/5P1p/1q4p1/p2Q1p2/5P2/b7/2B3PP/5R1K w - - 0 28,d5e5,2,1084
z9jbB,rq4k1/2p2pP1/3p4/2nPpN1P/4P3/p4P2/PrPQ4/K5RR b - - 0 30,b2a2,2,1459
nWvYw,r1bqr1k1/pp2b1p1/4pnN1/3pnpP1/2pP4/2P1P3/PPQ1BPP1/2KR3R w - - 0 17,h1h8,2,1736
XAG6A,5R2/p3N1bk/1p4p1/3p3p/3Pp1n1/1N2P2q/PP2QP1B/2R3K1 b - - 0 25,h3h2,2,1091
Qz79I,4k3/R7/4K3/2r5/P7/3n4/6P1/8 w - - 4 53,a7a8,2,1345
MRifF,3k4/R4ppp/4p1q1/2P5/3P1P2/P7/3Q1PPP/6K1 b - - 0 26,g6b1,2,715
JZlKA,4R1Q1/p1p3p1/2p3pk/8/1r5P/1P6/P4PPK/3q4 b - - 2 28,b4h4,2,1243
cbOf5,R4bk1/4pp1p/3p2p1/2q5/8/6P1/2r2PBP/Q2R2K1 b - - 0 32,c5f2,2,946
gt0Ou,2N5/5k1p/2p3p1/r4p2/4p3/1R6/5PPP/6K1 b - - 0 33,a5a1,2,897
yPGYj,6rk/1bp2p2/p5r1/1p2P3/4P3/2PB1P1q/P6Q/3R2RK b - - 1 30,h3h2,2,1768
NGWJn,3r1rk1/5p2/5RpQ/2p4p/1p6/8/6PP/7K b - - 0 34,d8d1,2,987
kDMYN,1Rr3k1/2Pr1p2/7p/1p6/1P2n3/2R3B1/6PP/6K1 b - - 8 38,d7d1,2,967
Zz3uG,5rk1/2p1q2p/ppn3pQ/4P1N1/8/P1B1b2P/1P4P1/5R1K w - - 4 29,f1f8,2,1218
eHT6r,3rr1k1/p4ppp/2p5/6b1/8/2P4P/P1P1RPP1/4R1K1 w - - 0 21,e2e8,2,592
hCXIm,r3b1k1/4Qnp1/3p1pBp/p1pq4/5P2/8/6PP/4R1K1 w - - 2 34,e7e8,2,1183
mLTR9,6k1/5p2/6pK/1p1R3p/1r1p3P/6P1/4rP2/8 w - - 4 39,d5d8,2,412
hepWQ,br5k/p5p1/4Q3/7p/1P1B4/q4P2/6PP/6K1 w - - 2 36,e6h6,2,1441
nURru,8/5pk1/R5pp/4P3/5PKP/2r5/6P1/8 b - - 0 42,h6h5,2,1183
vDA0V,r4rk1/2QR1p2/2p1pRpp/p7/6PK/2B4P/PP4q1/8 b - - 0 35,g6g5,2,1184
Tqcca,6k1/5ppp/p3p3/8/P1rp4/3R4/5PPP/1N4K1 b - - 0 26,c4c1,2,669
iPx4Y,1r1n3k/6pp/3Q4/1q3p2/1PbB1P2/P4NK1/6PP/8 w - - 8 39,d6f8,2,1003
d0Hjh,2k4r/ppp2ppp/4p3/1N6/1n1P4/q6P/2PQ1PP1/1K1R3R b - - 0 21,a3a2,2,904
ba6nV,3Rrk2/R5p1/6Pp/5p1b/2pP4/1p6/5K2/8 w - - 2 47,a7f7,2,985
KN3tU,rn1q1rk1/pbp2ppp/1p6/3P4/4N3/1P2P3/PbQP2P1/R2K1B1R w - - 0 16,e4f6,2,1970
4pBbv,6Q1/4b3/1p1pBk2/2pP2p1/3q4/5P2/4K3/7q w - - 2 71,g8f7,2,1241
whCJ5,r3r1k1/p3qp2/1p3bpp/8/5B2/1Q6/PP3PPP/3RR1K1 b - - 0 24,e7e1,2,434
fxpOi,8/5p2/1RR4p/1p3kp1/4p3/5P1P/4bPK1/1r6 w - - 0 40,c6c5,2,1888
zNkDl,1Q6/3bk1pp/1p5q/1Pp1p3/2Pp4/3P2P1/1N2PPB1/5K2 b - - 0 35,h6c1,2,1009
gugzj,2Q5/4q1k1/3n2p1/3BpP1p/1p5P/5P2/5P2/5K2 w - - 1 41,c8g8,2,1210
M1yrV,5r2/pbknN2p/2qp4/2p3Q1/P1Pp4/1P1P1pP1/1B2P2P/R4RK1 b - - 1 23,f3f2,2,1418
DqGLr,r4rk1/5p2/6n1/p2pP1NR/2p5/P3q1P1/4n1PQ/5R1K w - - 2 30,h5h8,2,1205
6QjPt,1R6/7k/3p2pp/3PbQ2/4P3/1Pr4P/3q1PK1/8 w - - 0 42,f5f7,2,1197
nZqsy,5rk1/1bp2p2/1pq4p/p1b5/2Q5/5PP1/PP5P/2BR1R1K b - - 1 23,c6f3,2,852
Yfz3M,2kr1b1r/pppq1Npp/8/8/3n4/7P/PPP2QP1/2KR1B1R b - - 0 16,d4b3,2,1197
MP4Ft,3r2k1/ppQ3pp/4p3/8/3q4/P4P2/1P4PP/R6K b - - 0 25,d4d1,2,834
JpPOL,1r4k1/3R2p1/5p2/1pp1p2Q/8/1P5P/5PPK/2q5 w - - 0 39,h5f7,2,985
SMN4f,1k6/ppp2Npp/7r/4P3/5P2/1P2n2P/P3r1P1/2R2RK1 b - - 0 23,e2g2,2,1103
GeM11,3rR3/ppp2kpp/5n2/2b5/8/8/PPP2PPP/RNB3K1 b - - 0 16,d8d1,2,978
7mPfw,6rr/pp2k3/2p1pN2/b2p2q1/3P1NP1/5QK1/PPP5/3R1R2 b - - 0 25,g5h4,2,1295
PZauW,6k1/pR3p1p/6p1/2pP4/P1Pb2P1/7P/r5q1/2K2Q2 w - - 0 37,f1f7,2,1534
6886C,4k3/pp2nprp/2p5/1N6/2p5/2N3Pb/PP3P1P/3R2K1 w - - 0 20,b5c7,2,931
B9aQ0,6k1/ppp2qp1/3p3p/3B4/3Q4/3P2N1/PPr3PP/6K1 b - - 1 28,c2c1,2,825
8XVID,3r2k1/1b2brp1/p3p2Q/1p1p4/8/1PqB4/P1P5/1K1R2R1 w - - 0 32,h6h7,2,1127
Rq1Wy,r1b2rk1/pp3ppp/3p4/3B4/8/5Q2/Pq3PPP/4RK1R w - - 0 19,f3f7,2,1537
Y9JBF,3rbnk1/pp4P1/1b2p2p/3pP3/2r4q/2BB2N1/PP2Q1PP/4RR1K b - - 0 24,h4h2,2,1604
OrovJ,6r1/R5pk/1p5p/8/3BqRKP/2P3P1/1P6/8 b - - 4 34,h6h5,2,1752
f6Syj,rnk1r3/3R4/2pB2np/p1Np1p2/3P3b/4P3/PP3P2/R3K3 w Q - 4 33,d7c7,2,1401
0XL5E,2r2Nk1/3nq2p/p5pQ/5p2/2Pp4/P6R/5RPP/7K b - - 0 33,e7e1,2,697
bbETy,2k3nr/ppp5/4pp2/2q4p/2B2rpP/8/PPP5/RK1Q3R w - - 0 25,c4e6,2,1016
n80k3,4R1rk/pp3Qb1/8/6qp/2pP4/2P5/PP4PP/5RK1 b - - 1 29,g7d4,2,1443
l679o,k3r3/pp5p/2b5/8/5Q1P/2P3P1/PPP2P2/4R1K1 b - - 0 24,e8e1,2,832
iuWmL,8/3R2pk/6pp/pp6/4N3/5KP1/r4P1P/2b5 w - - 0 40,e4f6,2,872
UYtmV,2r2k2/2r1ppbp/p5p1/1p1RP3/7P/P1PR2P1/1PK5/8 w - - 1 28,d5d8,2,452
r6XKs,RQ6/6pk/2N1p2n/p6K/1p6/6r1/P7/8 b - - 0 37,g7g6,2,1629
uKSDe,5k2/ppp2prp/2pN4/5R2/8/3P1Q2/2P1rPPK/q7 w - - 0 25,f5f7,2,1179
GHnZ0,6k1/p4pp1/4p2b/1q1p3Q/2P5/7R/P1P2PPP/6K1 b - - 0 28,b5b1,2,809
yqEv5,r2q1rk1/p1p2pp1/1p2pn1p/6N1/1b1PNP2/3Q4/PP3PPP/R4RK1 w - - 0 14,e4f6,2,768
mClwq,5k2/5p2/7q/3Pp3/PP2P1Q1/6p1/6K1/6R1 b - - 14 49,h6h2,2,1187
MKKbU,7k/6p1/5p1p/8/1pr5/1P2q3/2B5/1K1R4 w - - 0 39,d1d8,2,545
q8uvq,8/1p3pkp/5p2/2PP4/3Q1P2/6Kb/2q4P/R7 b - - 4 36,c2g2,2,906
utvRs,4r1k1/p4pp1/b5q1/2Np3p/3p1Q2/PP3P2/2PR2PP/4R1K1 b - - 0 32,e8e1,2,1168
uQUZL,r5k1/2q1bp1p/p5PB/1ppp3N/6b1/3Pr3/PPP3PP/R4RK1 w - - 0 25,g6f7,2,1407
Ljf3Q,6k1/5ppp/2q1p3/r2p4/3P4/1Q2P1P1/5PP1/3R2K1 w - - 0 33,b3b8,2,509
gVILM,8/p5pk/8/2p1q3/2P1p3/1K2Qb2/P1P2R2/6R1 b - - 3 37,e5b8,2,1103
wLYpU,6Q1/6p1/p3p2k/1p2P3/2qb2K1/5PP1/P7/8 w - - 0 41,g8h8,2,1092
eObwD,8/7R/5p2/p3bkp1/2Q5/8/2K1P2p/6q1 w - - 8 71,c4d3,2,1831
GaFIn,8/1p3p1k/p2P1Bp1/4Pp1p/1P6/PbK1Q1PP/5P2/3q4 b - - 18 42,d1c2,2,962
mT6yx,6k1/2p5/2p3pp/P2bK3/6rP/2B5/1PP5/3R4 b - - 2 35,g4e4,2,1109
z62lT,6k1/2R3pp/8/3n2N1/3p4/2b3P1/5P1P/4rBK1 w - - 6 32,c7c8,2,626
5NSZc,6k1/1np3p1/3p3p/P2Ppq2/1P6/1BQ4P/2R1rPP1/6K1 b - - 8 33,f5f2,2,1401
zC622,r4rk1/2qbbppp/4pn2/3p4/2p3N1/1PNQP3/P1B2PPP/R4RK1 w - - 0 18,g4f6,2,1165
cxPiJ,1r2qbk1/p5pp/4Np2/1r6/6R1/4P3/PPR3Q1/6K1 w - - 10 38,g4g7,2,925
URUTH,1r3b1r/2q1kp2/4p2p/3nP2B/p1pP1Q1P/P1P5/5PP1/n5KR w - - 0 29,f4f7,2,1338
rbUHh,r1q2rk1/1b3p1p/pp3Qpn/8/5P2/1N1B3P/PB4P1/3R1R1K b - - 3 26,c8h3,2,1455
dkXj1,rb3rk1/6p1/2p4p/pp1p1qn1/3PP3/P1P4P/1PB3P1/R1BQ1R1K b - - 0 24,f5f1,2,732
Ycxt8,3r2k1/6p1/p7/3N1R2/1P1b3p/P1p5/6PP/5K2 w - - 0 39,d5e7,2,1150
JPOM6,r3r1k1/pp4bp/2p1P1p1/2PB4/6bq/PP2PQ2/1B5P/R5K1 w - - 0 24,f3f7,2,1287
nEnDK,5Q2/pk1r4/1p2p2B/4P3/3qp3/8/P4PPP/2R3K1 b - - 0 26,d4d1,2,809
87FGa,5r2/pp4Q1/k1p4p/2bB4/5r2/3P4/PP4PP/4R2K b - - 0 27,f4f1,2,572
cStv9,5kr1/pp3p1p/7r/2P1pp2/PP1bp3/6P1/2Q1BP2/2RR2K1 b - - 0 29,g8g3,2,1289
VlmyP,3r1rk1/pp3pp1/2p1b3/2b1P3/8/1P4Q1/P1P2RPP/RNB4K b - - 0 19,d8d1,2,914
pDmq1,6kr/pp2Rr1p/1q3p1B/5bp1/3P4/5N2/PPn2PPP/R5K1 w - - 0 19,e7e8,2,1194
hm9r5,r6r/1ppk1ppp/3p4/p4q2/8/PB3n2/1PP2PK1/RNBQR3 b - - 2 19,f5g4,2,1794
JcSrB,5rk1/1pp3pp/p1n5/4r2N/3p2Q1/P7/5RPP/2B3K1 b - - 0 26,e5e1,2,608
RtrfG,3r2k1/p1q1rp1p/2p3p1/2pn4/6N1/P3P2P/1Q3PP1/1RR3K1 w - - 0 31,g4h6,2,1259
8D95l,r6r/1p6/5p1p/1pp1p1p1/2Pk3P/P2P1P1K/1P3P2/3R2R1 w - - 0 24,g1g4,2,1483
mqBCs,4r1k1/5pp1/1QNp4/3P3P/6R1/prR5/P7/K7 b - - 0 37,e8e1,2,1138
jLnOu,4r1k1/p1p2Rpp/3p4/2pPq3/4r3/2P5/P4QPP/5RK1 w - - 4 28,f7f8,2,574
eqtBN,1R5r/p3kp1p/2b1p2p/3pP3/8/2P1Q3/q1P2PPP/6K1 w - - 0 21,e3c5,2,1658
OtRPF,r4qk1/pb1p2bR/1pn2rQB/2p2P2/8/P2P3P/1PP3P1/R5K1 w - - 0 25,h7g7,2,1394
dMuLK,r1bqrb2/2p2Qpk/p1n2nNp/1p3N2/3Pp3/2PB4/P4PPP/R1B1R1K1 w - - 2 20,g6f8,2,1258
otBLP,5rk1/6p1/4p1q1/4Pp1R/pB5Q/7P/1p5K/8 w - - 0 38,h5h8,2,973
Zylt2,r4k2/ppp3pp/3b4/5b2/3P2Bq/P1P2P2/1P2RP2/RNBQ2K1 b - - 8 21,h4h2,2,1289
Dobso,2q5/5p1k/5P2/p3P1Kp/5Q1P/6P1/P2R4/8 b - - 0 46,c8g8,2,937
Lqhkz,1bQR3K/kp6/p7/8/8/8/P4Pq1/8 b - - 11 51,b8e5,2,1295
TU3Vx,1r3k1b/2q2p2/6p1/3pP1B1/1p1P4/6P1/1p3PK1/7R w - - 0 31,h1h8,2,1320
spRM2,r1b2r1k/1ppp2pp/1p1n1pn1/8/4PR1N/1BPP3P/PP4P1/RN4K1 w - - 1 19,h4g6,2,738
ChQWR,5q1k/2r5/5pQ1/1pn1pPpP/3pP1N1/3P1P2/PP6/KR6 b - - 2 41,c5b3,2,1092
dwTBU,6k1/p4rbR/1p3pQ1/8/5P2/8/PqB3KP/8 w - - 1 41,h7h8,2,1553
whJdt,r4r1k/4qp2/p7/3p1B1p/7P/1NpQ1P2/P5P1/2KR4 b - - 1 29,e7a3,2,1162
xRUqv,3r3k/p5pp/8/4pQ2/4P3/6P1/Pr1q3P/R4R1K w - - 2 25,f5f8,2,735
QkDfq,rn1q3r/p1p2kpp/1p6/8/1Q1PB2n/4PP2/PP3P1P/R1B2RK1 b - - 2 14,d8g5,2,1261
i8zp7,6k1/5pp1/p1n4p/8/8/PRB5/3r1PPP/6K1 b - - 0 30,d2d1,2,613
PuVG1,2b3k1/3q2p1/p2br1QR/3p4/2r5/8/P5PP/1B2R2K w - - 0 36,h6h8,2,1925
il0M6,r5nk/pp2pP1r/3p4/2p2PRp/2q4P/8/PP6/K5R1 w - - 0 36,g5g8,2,1557
JffBq,5rk1/b2p1p2/2r2Pp1/4P1P1/p6Q/P1B5/qPP5/2KR3R b - - 1 32,a7e3,2,1300
e3Rlu,6k1/pb3ppp/5B2/1N1p4/5P2/K5QP/P1q3P1/1r3B1R b - - 2 27,c2c5,2,2087
mu7yR,6k1/R4ppp/8/2n5/p2r4/P1N4P/5PP1/6K1 w - - 2 33,a7a8,2,536
7eqPP,r4rk1/pp6/2p3p1/2Pp4/8/3Q1P2/Pq3P1P/6RK w - - 0 22,d3g6,2,782
dNLxr,1k3r2/1p2Q1p1/p2p4/2pP2P1/8/4B1K1/2P2P1R/3q4 b - - 0 32,d1f3,2,1327
KkyXW,r4k2/4Nppp/3Q4/8/2b5/8/5PPP/q4RK1 w - - 7 28,e7c8,2,1956
8DRW8,r1r3k1/1p3p1p/1q2p1P1/p2pP3/3P1P2/b1N2N1Q/2K3P1/3R3R b - - 0 22,b6b2,2,1543
JMhrO,2r1k3/4P1p1/pB3p1p/3b4/1P6/P3R1P1/5P1P/6K1 b - - 0 37,c8c1,2,500
7RlIK,2rqr3/1b1n1p1k/p3p2p/1p1pN2Q/2nP4/2P4P/PP3PP1/2R1R1K1 w - - 0 21,h5f7,2,1307
9LmHL,6rk/5R2/4p2q/3p3P/3P1Q2/R3P3/5PPK/1r6 b - - 4 42,h6h5,2,1178
Mfp0Y,r5k1/p1p5/1p6/3P1P1p/4N1pq/P4p1P/1P1Q1P1K/R4R2 b - - 1 27,h4h3,2,984
hEzSu,2b2r1k/1p5B/p1p1p2Q/8/1PP5/P4P2/1q3KP1/8 w - - 1 33,h7c2,2,1848
xS1jD,r5k1/p2Q1p1p/1p2p2B/8/6q1/5b2/P5PP/3R2K1 w - - 3 28,d7d8,2,653
oUpp0,6k1/pp3rpp/4R3/8/3q4/2N4P/Pr4P1/5R1K w - - 0 27,e6e8,2,775
H4WvC,1k4r1/ppq5/4Q3/1PP2p2/3Pp2p/4P1P1/8/2R2RK1 b - - 0 29,c7g3,2,1092
fs3m7,2r4k/ppq1n1p1/3p2Qp/3Bp3/5rP1/2P2P2/PP4P1/2KR3R w - - 3 21,h1h6,2,1168
8u6Uw,6k1/pR3pp1/K7/2r5/8/P5P1/r4P2/7R w - - 9 33,b7b8,2,934
gah6L,4r1k1/ppb3p1/2p1q2p/5p2/2N5/1PP2Q1P/P4PP1/3R2K1 b - - 1 27,e6e1,2,874
cPBIV,8/1k3q2/p2p4/8/5pQ1/P1R1rP2/1P6/K7 b - - 0 41,e3e1,2,678
mHu1i,6k1/pp4pp/2p5/3p4/3P4/2P3bB/Pr6/5R1K w - - 2 30,h3e6,2,843
fs3RE,8/pp2r3/2p5/6R1/2pPk2p/2P1P2r/PP1K2R1/8 w - - 0 35,g2g4,2,2132
5WboR,2r4k/6p1/5p1p/1Q3P2/R2p4/1P1Pb1P1/1Pr4P/5K2 b - - 4 28,c2f2,2,1514
hZOWh,r5k1/1p5p/3NR1p1/8/1PP5/8/1n3PPP/6K1 b - - 0 28,a8a1,2,577
v0aob,r1b3rk/5p1p/1q2pPpQ/1p3N2/3pP3/3P1R2/pPP3PP/7K w - - 0 29,h6h7,2,1620
RxSog,r2q3k/ppp1P1pp/8/5bN1/2Q1np2/8/PPP2PPP/2K1RB1R b - - 0 17,d8d2,2,1042
uoF0W,4rr1k/1Q2R3/p6p/8/3P4/8/PP3PPP/1q2N1K1 b - - 2 27,b1e1,2,1176
KTFni,2n3k1/1p1b1pp1/1q2p2p/pPQpP1N1/P2P4/3BP3/6PP/6K1 w - - 0 26,d3h7,2,1119
ROftJ,r5k1/p5pp/3pq2r/2p1p3/5p2/P1BP1P1P/1PPQ1P1K/4R2R b - - 3 26,e6h3,2,835
ZPsC6,6k1/1p3pbp/2r1p1p1/1p6/3r1R2/BB5Q/P1P3PP/7K b - - 0 32,d4d1,2,826
w7PZi,r1qb1r2/1p5k/p5p1/4n1P1/2BPQ3/4PP2/PP6/R3K3 w Q - 0 26,e4h4,2,1060
A0Zgw,8/7p/p1r2pp1/7k/5q1P/1P2R2Q/P5P1/6K1 b - - 4 41,c6c1,2,921
3brjB,6rk/ppQ2R2/8/2p1P3/8/1P1p3P/P5BK/4q3 b - - 6 36,e1g3,2,1215
3Zqst,1r4k1/5ppp/4p3/p7/P1P5/8/4RPPP/1B4K1 b - - 0 27,b8b1,2,509
fysTI,4r1k1/pp3ppp/8/8/5Q2/1B6/P1P2K1P/3q4 w - - 1 27,f4f7,2,1096
N3MDa,6R1/2k2pR1/K2p4/4p3/1P2Pn2/P2P4/r6r/8 w - - 1 35,g7f7,2,1216
CnWr5,r1b3k1/2p1qrp1/1pP1pp1p/pP6/Pn1P4/3Q2P1/2B3PP/R4RK1 w - - 0 28,d3h7,2,697
jAolm,3k3r/p4pp1/PR1Np3/3p4/Q2P4/4PPp1/6P1/2r2BK1 b - - 2 33,h8h1,2,1393
KxUou,7k/pp3prp/5N2/2q3P1/5P1Q/2P1b3/PP5P/4R2K b - - 0 28,c5c6,2,1328
